"timestamp","status","index","penalty","temp","cooling","iterations","seed"
"2026-04-29 11:43:38","ok","396","50000","1000","0,9993","100000","103"
"2026-04-29 11:43:38","ok","397","50000","1000","0,9995","50000","101"
"2026-04-29 11:43:39","ok","398","50000","1000","0,9995","50000","102"
"2026-04-29 11:43:40","ok","399","50000","1000","0,9995","50000","103"
"2026-04-29 11:43:40","ok","400","50000","1000","0,9995","100000","101"
"2026-04-29 11:43:41","ok","401","50000","1000","0,9995","100000","102"
"2026-04-29 11:43:42","ok","402","50000","1000","0,9995","100000","103"
"2026-04-29 11:43:43","ok","403","50000","1000","0,999","50000","101"
"2026-04-29 11:43:43","ok","404","50000","1000","0,999","50000","102"
"2026-04-29 11:43:44","ok","405","50000","1000","0,999","50000","103"
"2026-04-29 11:43:44","ok","406","50000","1000","0,999","100000","101"
"2026-04-29 11:43:45","ok","407","50000","1000","0,999","100000","102"
"2026-04-29 11:43:46","ok","408","50000","1000","0,999","100000","103"
"2026-04-29 11:43:46","ok","409","50000","1250","0,998","50000","101"
"2026-04-29 11:43:47","ok","410","50000","1250","0,998","50000","102"
"2026-04-29 11:43:47","ok","411","50000","1250","0,998","50000","103"
"2026-04-29 11:43:48","ok","412","50000","1250","0,998","100000","101"
"2026-04-29 11:43:49","ok","413","50000","1250","0,998","100000","102"
"2026-04-29 11:43:49","ok","414","50000","1250","0,998","100000","103"
"2026-04-29 11:43:50","ok","415","50000","1250","0,9993","50000","101"
"2026-04-29 11:43:50","ok","416","50000","1250","0,9993","50000","102"
"2026-04-29 11:43:51","ok","417","50000","1250","0,9993","50000","103"
"2026-04-29 11:43:52","ok","418","50000","1250","0,9993","100000","101"
"2026-04-29 11:43:52","ok","419","50000","1250","0,9993","100000","102"
"2026-04-29 11:43:53","ok","420","50000","1250","0,9993","100000","103"
"2026-04-29 11:43:53","ok","421","50000","1250","0,9995","50000","101"
"2026-04-29 11:43:54","ok","422","50000","1250","0,9995","50000","102"
"2026-04-29 11:43:55","ok","423","50000","1250","0,9995","50000","103"
"2026-04-29 11:43:55","ok","424","50000","1250","0,9995","100000","101"
"2026-04-29 11:43:56","ok","425","50000","1250","0,9995","100000","102"
"2026-04-29 11:43:56","ok","426","50000","1250","0,9995","100000","103"
"2026-04-29 11:43:57","ok","427","50000","1250","0,999","50000","101"
"2026-04-29 11:43:58","ok","428","50000","1250","0,999","50000","102"
"2026-04-29 11:43:58","ok","429","50000","1250","0,999","50000","103"
"2026-04-29 11:43:59","ok","430","50000","1250","0,999","100000","101"
"2026-04-29 11:43:59","ok","431","50000","1250","0,999","100000","102"
"2026-04-29 11:44:00","ok","432","50000","1250","0,999","100000","103"
"2026-04-29 11:44:01","ok","433","50000","1500","0,998","50000","101"
"2026-04-29 11:44:01","ok","434","50000","1500","0,998","50000","102"
"2026-04-29 11:44:02","ok","435","50000","1500","0,998","50000","103"
"2026-04-29 11:44:02","ok","436","50000","1500","0,998","100000","101"
"2026-04-29 11:44:03","ok","437","50000","1500","0,998","100000","102"
"2026-04-29 11:44:04","ok","438","50000","1500","0,998","100000","103"
"2026-04-29 11:44:04","ok","439","50000","1500","0,9993","50000","101"
"2026-04-29 11:44:05","ok","440","50000","1500","0,9993","50000","102"
"2026-04-29 11:44:05","ok","441","50000","1500","0,9993","50000","103"
"2026-04-29 11:44:06","ok","442","50000","1500","0,9993","100000","101"
"2026-04-29 11:44:07","ok","443","50000","1500","0,9993","100000","102"
"2026-04-29 11:44:07","ok","444","50000","1500","0,9993","100000","103"
"2026-04-29 11:44:08","ok","445","50000","1500","0,9995","50000","101"
"2026-04-29 11:44:08","ok","446","50000","1500","0,9995","50000","102"
"2026-04-29 11:44:09","ok","447","50000","1500","0,9995","50000","103"
"2026-04-29 11:44:09","ok","448","50000","1500","0,9995","100000","101"
"2026-04-29 11:44:10","ok","449","50000","1500","0,9995","100000","102"
"2026-04-29 11:44:11","ok","450","50000","1500","0,9995","100000","103"
"2026-04-29 11:44:11","ok","451","50000","1500","0,999","50000","101"
"2026-04-29 11:44:12","ok","452","50000","1500","0,999","50000","102"
"2026-04-29 11:44:12","ok","453","50000","1500","0,999","50000","103"
"2026-04-29 11:44:13","ok","454","50000","1500","0,999","100000","101"
"2026-04-29 11:44:14","ok","455","50000","1500","0,999","100000","102"
"2026-04-29 11:44:14","ok","456","50000","1500","0,999","100000","103"
"2026-04-29 11:44:15","ok","457","50000","2000","0,998","50000","101"
"2026-04-29 11:44:15","ok","458","50000","2000","0,998","50000","102"
"2026-04-29 11:44:16","ok","459","50000","2000","0,998","50000","103"
"2026-04-29 11:44:17","ok","460","50000","2000","0,998","100000","101"
"2026-04-29 11:44:17","ok","461","50000","2000","0,998","100000","102"
"2026-04-29 11:44:18","ok","462","50000","2000","0,998","100000","103"
"2026-04-29 11:44:18","ok","463","50000","2000","0,9993","50000","101"
"2026-04-29 11:44:19","ok","464","50000","2000","0,9993","50000","102"
"2026-04-29 11:44:20","ok","465","50000","2000","0,9993","50000","103"
"2026-04-29 11:44:20","ok","466","50000","2000","0,9993","100000","101"
"2026-04-29 11:44:21","ok","467","50000","2000","0,9993","100000","102"
"2026-04-29 11:44:21","ok","468","50000","2000","0,9993","100000","103"
"2026-04-29 11:44:22","ok","469","50000","2000","0,9995","50000","101"
"2026-04-29 11:44:23","ok","470","50000","2000","0,9995","50000","102"
"2026-04-29 11:44:23","ok","471","50000","2000","0,9995","50000","103"
"2026-04-29 11:44:24","ok","472","50000","2000","0,9995","100000","101"
"2026-04-29 11:44:24","ok","473","50000","2000","0,9995","100000","102"
"2026-04-29 11:44:25","ok","474","50000","2000","0,9995","100000","103"
"2026-04-29 11:44:26","ok","475","50000","2000","0,999","50000","101"
"2026-04-29 11:44:26","ok","476","50000","2000","0,999","50000","102"
"2026-04-29 11:44:27","ok","477","50000","2000","0,999","50000","103"
"2026-04-29 11:44:27","ok","478","50000","2000","0,999","100000","101"
"2026-04-29 11:44:28","ok","479","50000","2000","0,999","100000","102"
"2026-04-29 11:44:29","ok","480","50000","2000","0,999","100000","103"
"2026-04-29 11:44:29","ok","481","100000","500","0,998","50000","101"
"2026-04-29 11:44:30","ok","482","100000","500","0,998","50000","102"
"2026-04-29 11:44:30","ok","483","100000","500","0,998","50000","103"
"2026-04-29 11:44:31","ok","484","100000","500","0,998","100000","101"
"2026-04-29 11:44:32","ok","485","100000","500","0,998","100000","102"
"2026-04-29 11:44:32","ok","486","100000","500","0,998","100000","103"
"2026-04-29 11:44:33","ok","487","100000","500","0,9993","50000","101"
"2026-04-29 11:44:34","ok","488","100000","500","0,9993","50000","102"
"2026-04-29 11:44:34","ok","489","100000","500","0,9993","50000","103"
"2026-04-29 11:44:35","ok","490","100000","500","0,9993","100000","101"
"2026-04-29 11:44:36","ok","491","100000","500","0,9993","100000","102"
"2026-04-29 11:44:36","ok","492","100000","500","0,9993","100000","103"
"2026-04-29 11:44:37","ok","493","100000","500","0,9995","50000","101"
"2026-04-29 11:44:38","ok","494","100000","500","0,9995","50000","102"
"2026-04-29 11:44:38","ok","495","100000","500","0,9995","50000","103"
"2026-04-29 11:44:39","ok","496","100000","500","0,9995","100000","101"
"2026-04-29 11:44:39","ok","497","100000","500","0,9995","100000","102"
"2026-04-29 11:44:40","ok","498","100000","500","0,9995","100000","103"
"2026-04-29 11:44:41","ok","499","100000","500","0,999","50000","101"
"2026-04-29 11:44:41","ok","500","100000","500","0,999","50000","102"
"2026-04-29 11:44:42","ok","501","100000","500","0,999","50000","103"
"2026-04-29 11:44:43","ok","502","100000","500","0,999","100000","101"
"2026-04-29 11:44:43","ok","503","100000","500","0,999","100000","102"
"2026-04-29 11:44:44","ok","504","100000","500","0,999","100000","103"
"2026-04-29 11:44:45","ok","505","100000","1000","0,998","50000","101"
"2026-04-29 11:44:45","ok","506","100000","1000","0,998","50000","102"
"2026-04-29 11:44:46","ok","507","100000","1000","0,998","50000","103"
"2026-04-29 11:44:47","ok","508","100000","1000","0,998","100000","101"
"2026-04-29 11:44:47","ok","509","100000","1000","0,998","100000","102"
"2026-04-29 11:44:48","ok","510","100000","1000","0,998","100000","103"
"2026-04-29 11:44:49","ok","511","100000","1000","0,9993","50000","101"
"2026-04-29 11:44:49","ok","512","100000","1000","0,9993","50000","102"
"2026-04-29 11:44:50","ok","513","100000","1000","0,9993","50000","103"
"2026-04-29 11:44:50","ok","514","100000","1000","0,9993","100000","101"
"2026-04-29 11:44:51","ok","515","100000","1000","0,9993","100000","102"
"2026-04-29 11:44:52","ok","516","100000","1000","0,9993","100000","103"
"2026-04-29 11:44:52","ok","517","100000","1000","0,9995","50000","101"
"2026-04-29 11:44:53","ok","518","100000","1000","0,9995","50000","102"
"2026-04-29 11:44:54","ok","519","100000","1000","0,9995","50000","103"
"2026-04-29 11:44:54","ok","520","100000","1000","0,9995","100000","101"
"2026-04-29 11:44:55","ok","521","100000","1000","0,9995","100000","102"
"2026-04-29 11:44:55","ok","522","100000","1000","0,9995","100000","103"
"2026-04-29 11:44:56","ok","523","100000","1000","0,999","50000","101"
"2026-04-29 11:44:57","ok","524","100000","1000","0,999","50000","102"
"2026-04-29 11:44:57","ok","525","100000","1000","0,999","50000","103"
"2026-04-29 11:44:58","ok","526","100000","1000","0,999","100000","101"
"2026-04-29 11:44:58","ok","527","100000","1000","0,999","100000","102"
"2026-04-29 11:44:59","ok","528","100000","1000","0,999","100000","103"
"2026-04-29 11:45:00","ok","529","100000","1250","0,998","50000","101"
"2026-04-29 11:45:00","ok","530","100000","1250","0,998","50000","102"
"2026-04-29 11:45:01","ok","531","100000","1250","0,998","50000","103"
"2026-04-29 11:45:01","ok","532","100000","1250","0,998","100000","101"
"2026-04-29 11:45:02","ok","533","100000","1250","0,998","100000","102"
"2026-04-29 11:45:03","ok","534","100000","1250","0,998","100000","103"
"2026-04-29 11:45:03","ok","535","100000","1250","0,9993","50000","101"
"2026-04-29 11:45:04","ok","536","100000","1250","0,9993","50000","102"
"2026-04-29 11:45:05","ok","537","100000","1250","0,9993","50000","103"
"2026-04-29 11:45:05","ok","538","100000","1250","0,9993","100000","101"
"2026-04-29 11:45:06","ok","539","100000","1250","0,9993","100000","102"
"2026-04-29 11:45:06","ok","540","100000","1250","0,9993","100000","103"
"2026-04-29 11:45:07","ok","541","100000","1250","0,9995","50000","101"
"2026-04-29 11:45:08","ok","542","100000","1250","0,9995","50000","102"
"2026-04-29 11:45:08","ok","543","100000","1250","0,9995","50000","103"
"2026-04-29 11:45:09","ok","544","100000","1250","0,9995","100000","101"
"2026-04-29 11:45:09","ok","545","100000","1250","0,9995","100000","102"
"2026-04-29 11:45:10","ok","546","100000","1250","0,9995","100000","103"
"2026-04-29 11:45:11","ok","547","100000","1250","0,999","50000","101"
"2026-04-29 11:45:11","ok","548","100000","1250","0,999","50000","102"
"2026-04-29 11:45:12","ok","549","100000","1250","0,999","50000","103"
"2026-04-29 11:45:12","ok","550","100000","1250","0,999","100000","101"
"2026-04-29 11:45:13","ok","551","100000","1250","0,999","100000","102"
"2026-04-29 11:45:14","ok","552","100000","1250","0,999","100000","103"
"2026-04-29 11:45:14","ok","553","100000","1500","0,998","50000","101"
"2026-04-29 11:45:15","ok","554","100000","1500","0,998","50000","102"
"2026-04-29 11:45:15","ok","555","100000","1500","0,998","50000","103"
"2026-04-29 11:45:16","ok","556","100000","1500","0,998","100000","101"
"2026-04-29 11:45:16","ok","557","100000","1500","0,998","100000","102"
"2026-04-29 11:45:17","ok","558","100000","1500","0,998","100000","103"
"2026-04-29 11:45:18","ok","559","100000","1500","0,9993","50000","101"
"2026-04-29 11:45:18","ok","560","100000","1500","0,9993","50000","102"
"2026-04-29 11:45:19","ok","561","100000","1500","0,9993","50000","103"
"2026-04-29 11:45:20","ok","562","100000","1500","0,9993","100000","101"
"2026-04-29 11:45:20","ok","563","100000","1500","0,9993","100000","102"
"2026-04-29 11:45:21","ok","564","100000","1500","0,9993","100000","103"
"2026-04-29 11:45:22","ok","565","100000","1500","0,9995","50000","101"
"2026-04-29 11:45:22","ok","566","100000","1500","0,9995","50000","102"
"2026-04-29 11:45:23","ok","567","100000","1500","0,9995","50000","103"
"2026-04-29 11:45:23","ok","568","100000","1500","0,9995","100000","101"
"2026-04-29 11:45:24","ok","569","100000","1500","0,9995","100000","102"
"2026-04-29 11:45:25","ok","570","100000","1500","0,9995","100000","103"
"2026-04-29 11:45:25","ok","571","100000","1500","0,999","50000","101"
"2026-04-29 11:45:26","ok","572","100000","1500","0,999","50000","102"
"2026-04-29 11:45:26","ok","573","100000","1500","0,999","50000","103"
"2026-04-29 11:45:27","ok","574","100000","1500","0,999","100000","101"
"2026-04-29 11:45:28","ok","575","100000","1500","0,999","100000","102"
"2026-04-29 11:45:28","ok","576","100000","1500","0,999","100000","103"
"2026-04-29 11:45:29","ok","577","100000","2000","0,998","50000","101"
"2026-04-29 11:45:29","ok","578","100000","2000","0,998","50000","102"
"2026-04-29 11:45:30","ok","579","100000","2000","0,998","50000","103"
"2026-04-29 11:45:31","ok","580","100000","2000","0,998","100000","101"
"2026-04-29 11:45:31","ok","581","100000","2000","0,998","100000","102"
"2026-04-29 11:45:32","ok","582","100000","2000","0,998","100000","103"
"2026-04-29 11:45:32","ok","583","100000","2000","0,9993","50000","101"
"2026-04-29 11:45:33","ok","584","100000","2000","0,9993","50000","102"
"2026-04-29 11:45:34","ok","585","100000","2000","0,9993","50000","103"
"2026-04-29 11:45:34","ok","586","100000","2000","0,9993","100000","101"
"2026-04-29 11:45:35","ok","587","100000","2000","0,9993","100000","102"
"2026-04-29 11:45:36","ok","588","100000","2000","0,9993","100000","103"
"2026-04-29 11:45:36","ok","589","100000","2000","0,9995","50000","101"
"2026-04-29 11:45:37","ok","590","100000","2000","0,9995","50000","102"
"2026-04-29 11:45:37","ok","591","100000","2000","0,9995","50000","103"
"2026-04-29 11:45:38","ok","592","100000","2000","0,9995","100000","101"
"2026-04-29 11:45:39","ok","593","100000","2000","0,9995","100000","102"
"2026-04-29 11:45:40","ok","594","100000","2000","0,9995","100000","103"
"2026-04-29 11:45:41","ok","595","100000","2000","0,999","50000","101"
"2026-04-29 11:45:41","ok","596","100000","2000","0,999","50000","102"
"2026-04-29 11:45:42","ok","597","100000","2000","0,999","50000","103"
"2026-04-29 11:45:42","ok","598","100000","2000","0,999","100000","101"
"2026-04-29 11:45:43","ok","599","100000","2000","0,999","100000","102"
"2026-04-29 11:45:44","ok","600","100000","2000","0,999","100000","103"
"2026-04-29 11:45:44","ok","601","500000","500","0,998","50000","101"
"2026-04-29 11:45:45","ok","602","500000","500","0,998","50000","102"
"2026-04-29 11:45:45","ok","603","500000","500","0,998","50000","103"
"2026-04-29 11:45:46","ok","604","500000","500","0,998","100000","101"
"2026-04-29 11:45:47","ok","605","500000","500","0,998","100000","102"
"2026-04-29 11:45:47","ok","606","500000","500","0,998","100000","103"
"2026-04-29 11:45:48","ok","607","500000","500","0,9993","50000","101"
"2026-04-29 11:45:49","ok","608","500000","500","0,9993","50000","102"
"2026-04-29 11:45:49","ok","609","500000","500","0,9993","50000","103"
"2026-04-29 11:45:50","ok","610","500000","500","0,9993","100000","101"
"2026-04-29 11:45:50","ok","611","500000","500","0,9993","100000","102"
"2026-04-29 11:45:51","ok","612","500000","500","0,9993","100000","103"
"2026-04-29 11:45:52","ok","613","500000","500","0,9995","50000","101"
"2026-04-29 11:45:52","ok","614","500000","500","0,9995","50000","102"
"2026-04-29 11:45:53","ok","615","500000","500","0,9995","50000","103"
"2026-04-29 11:45:53","ok","616","500000","500","0,9995","100000","101"
"2026-04-29 11:45:54","ok","617","500000","500","0,9995","100000","102"
"2026-04-29 11:45:55","ok","618","500000","500","0,9995","100000","103"
"2026-04-29 11:45:55","ok","619","500000","500","0,999","50000","101"
"2026-04-29 11:45:56","ok","620","500000","500","0,999","50000","102"
"2026-04-29 11:45:56","ok","621","500000","500","0,999","50000","103"
"2026-04-29 11:45:57","ok","622","500000","500","0,999","100000","101"
"2026-04-29 11:45:57","ok","623","500000","500","0,999","100000","102"
"2026-04-29 11:45:58","ok","624","500000","500","0,999","100000","103"
"2026-04-29 11:45:59","ok","625","500000","1000","0,998","50000","101"
"2026-04-29 11:45:59","ok","626","500000","1000","0,998","50000","102"
"2026-04-29 11:46:00","ok","627","500000","1000","0,998","50000","103"
"2026-04-29 11:46:00","ok","628","500000","1000","0,998","100000","101"
"2026-04-29 11:46:01","ok","629","500000","1000","0,998","100000","102"
"2026-04-29 11:46:02","ok","630","500000","1000","0,998","100000","103"
"2026-04-29 11:46:02","ok","631","500000","1000","0,9993","50000","101"
"2026-04-29 11:46:03","ok","632","500000","1000","0,9993","50000","102"
"2026-04-29 11:46:03","ok","633","500000","1000","0,9993","50000","103"
"2026-04-29 11:46:04","ok","634","500000","1000","0,9993","100000","101"
"2026-04-29 11:46:04","ok","635","500000","1000","0,9993","100000","102"
"2026-04-29 11:46:05","ok","636","500000","1000","0,9993","100000","103"
"2026-04-29 11:46:06","ok","637","500000","1000","0,9995","50000","101"
"2026-04-29 11:46:06","ok","638","500000","1000","0,9995","50000","102"
"2026-04-29 11:46:07","ok","639","500000","1000","0,9995","50000","103"
"2026-04-29 11:46:07","ok","640","500000","1000","0,9995","100000","101"
"2026-04-29 11:46:08","ok","641","500000","1000","0,9995","100000","102"
"2026-04-29 11:46:09","ok","642","500000","1000","0,9995","100000","103"
"2026-04-29 11:46:09","ok","643","500000","1000","0,999","50000","101"
"2026-04-29 11:46:10","ok","644","500000","1000","0,999","50000","102"
"2026-04-29 11:46:10","ok","645","500000","1000","0,999","50000","103"
"2026-04-29 11:46:11","ok","646","500000","1000","0,999","100000","101"
"2026-04-29 11:46:12","ok","647","500000","1000","0,999","100000","102"
"2026-04-29 11:46:12","ok","648","500000","1000","0,999","100000","103"
"2026-04-29 11:46:13","ok","649","500000","1250","0,998","50000","101"
"2026-04-29 11:46:13","ok","650","500000","1250","0,998","50000","102"
"2026-04-29 11:46:14","ok","651","500000","1250","0,998","50000","103"
"2026-04-29 11:46:15","ok","652","500000","1250","0,998","100000","101"
"2026-04-29 11:46:15","ok","653","500000","1250","0,998","100000","102"
"2026-04-29 11:46:16","ok","654","500000","1250","0,998","100000","103"
"2026-04-29 11:46:16","ok","655","500000","1250","0,9993","50000","101"
"2026-04-29 11:46:17","ok","656","500000","1250","0,9993","50000","102"
"2026-04-29 11:46:18","ok","657","500000","1250","0,9993","50000","103"
"2026-04-29 11:46:18","ok","658","500000","1250","0,9993","100000","101"
"2026-04-29 11:46:19","ok","659","500000","1250","0,9993","100000","102"
"2026-04-29 11:46:19","ok","660","500000","1250","0,9993","100000","103"
"2026-04-29 11:46:20","ok","661","500000","1250","0,9995","50000","101"
"2026-04-29 11:46:21","ok","662","500000","1250","0,9995","50000","102"
"2026-04-29 11:46:21","ok","663","500000","1250","0,9995","50000","103"
"2026-04-29 11:46:22","ok","664","500000","1250","0,9995","100000","101"
"2026-04-29 11:46:22","ok","665","500000","1250","0,9995","100000","102"
"2026-04-29 11:46:23","ok","666","500000","1250","0,9995","100000","103"
"2026-04-29 11:46:24","ok","667","500000","1250","0,999","50000","101"
"2026-04-29 11:46:24","ok","668","500000","1250","0,999","50000","102"
"2026-04-29 11:46:25","ok","669","500000","1250","0,999","50000","103"
"2026-04-29 11:46:25","ok","670","500000","1250","0,999","100000","101"
"2026-04-29 11:46:26","ok","671","500000","1250","0,999","100000","102"
"2026-04-29 11:46:27","ok","672","500000","1250","0,999","100000","103"
"2026-04-29 11:46:27","ok","673","500000","1500","0,998","50000","101"
"2026-04-29 11:46:28","ok","674","500000","1500","0,998","50000","102"
"2026-04-29 11:46:28","ok","675","500000","1500","0,998","50000","103"
"2026-04-29 11:46:29","ok","676","500000","1500","0,998","100000","101"
"2026-04-29 11:46:29","ok","677","500000","1500","0,998","100000","102"
"2026-04-29 11:46:30","ok","678","500000","1500","0,998","100000","103"
"2026-04-29 11:46:31","ok","679","500000","1500","0,9993","50000","101"
"2026-04-29 11:46:31","ok","680","500000","1500","0,9993","50000","102"
"2026-04-29 11:46:32","ok","681","500000","1500","0,9993","50000","103"
"2026-04-29 11:46:32","ok","682","500000","1500","0,9993","100000","101"
"2026-04-29 11:46:33","ok","683","500000","1500","0,9993","100000","102"
"2026-04-29 11:46:34","ok","684","500000","1500","0,9993","100000","103"
"2026-04-29 11:46:34","ok","685","500000","1500","0,9995","50000","101"
"2026-04-29 11:46:35","ok","686","500000","1500","0,9995","50000","102"
"2026-04-29 11:46:35","ok","687","500000","1500","0,9995","50000","103"
"2026-04-29 11:46:36","ok","688","500000","1500","0,9995","100000","101"
"2026-04-29 11:46:37","ok","689","500000","1500","0,9995","100000","102"
"2026-04-29 11:46:37","ok","690","500000","1500","0,9995","100000","103"
"2026-04-29 11:46:38","ok","691","500000","1500","0,999","50000","101"
"2026-04-29 11:46:38","ok","692","500000","1500","0,999","50000","102"
"2026-04-29 11:46:39","ok","693","500000","1500","0,999","50000","103"
"2026-04-29 11:46:40","ok","694","500000","1500","0,999","100000","101"
"2026-04-29 11:46:40","ok","695","500000","1500","0,999","100000","102"
"2026-04-29 11:46:41","ok","696","500000","1500","0,999","100000","103"
"2026-04-29 11:46:41","ok","697","500000","2000","0,998","50000","101"
"2026-04-29 11:46:42","ok","698","500000","2000","0,998","50000","102"
"2026-04-29 11:46:42","ok","699","500000","2000","0,998","50000","103"
"2026-04-29 11:46:43","ok","700","500000","2000","0,998","100000","101"
"2026-04-29 11:46:44","ok","701","500000","2000","0,998","100000","102"
"2026-04-29 11:46:44","ok","702","500000","2000","0,998","100000","103"
"2026-04-29 11:46:45","ok","703","500000","2000","0,9993","50000","101"
"2026-04-29 11:46:45","ok","704","500000","2000","0,9993","50000","102"
"2026-04-29 11:46:46","ok","705","500000","2000","0,9993","50000","103"
"2026-04-29 11:46:47","ok","706","500000","2000","0,9993","100000","101"
"2026-04-29 11:46:47","ok","707","500000","2000","0,9993","100000","102"
"2026-04-29 11:46:48","ok","708","500000","2000","0,9993","100000","103"
"2026-04-29 11:46:48","ok","709","500000","2000","0,9995","50000","101"
"2026-04-29 11:46:49","ok","710","500000","2000","0,9995","50000","102"
"2026-04-29 11:46:50","ok","711","500000","2000","0,9995","50000","103"
"2026-04-29 11:46:50","ok","712","500000","2000","0,9995","100000","101"
"2026-04-29 11:46:51","ok","713","500000","2000","0,9995","100000","102"
"2026-04-29 11:46:51","ok","714","500000","2000","0,9995","100000","103"
"2026-04-29 11:46:52","ok","715","500000","2000","0,999","50000","101"
"2026-04-29 11:46:53","ok","716","500000","2000","0,999","50000","102"
"2026-04-29 11:46:53","ok","717","500000","2000","0,999","50000","103"
"2026-04-29 11:46:54","ok","718","500000","2000","0,999","100000","101"
"2026-04-29 11:46:54","ok","719","500000","2000","0,999","100000","102"
"2026-04-29 11:46:55","ok","720","500000","2000","0,999","100000","103"
